pathway,p_value,effec_size,magnitude,difference
WP4879,0.18928019738151985,0.054946638240164984,1,0.04699855057834912
WP4844,0.9923908503031678,5.276343411360964e-4,1,3.397860844990236e-5
WP43,0.6327796810922068,0.020827332064077244,1,0.006942001578935706
WP4523,0.5847246846383716,0.05123652772312205,1,0.009959343604281287
WP4524,0.6298835228908397,0.04091575776105706,1,-0.009018386341188223
WP5114,0.25496902657100073,0.04798792742674143,1,-0.027080156388635916
WP4204,0.587165922427789,0.02965301869170944,1,-0.018062490560367097
WP4553,0.15068032878798604,0.09609620869971132,1,-0.049006842878883745
WP2369,0.43834040286176956,0.0475707860900789,1,-0.04900930154668315
WP4320,0.7711293487307331,0.014371150994305545,1,-0.0050529026929315365
WP2806,0.21029175395939864,0.02960317944973625,1,-0.028986357955393637
WP2839,0.6720652020633915,0.03033310572954116,1,-0.03197624905728415
WP623,2.9329634353441266e-7,0.13387932725709903,1,0.13604423773127478
WP2436,0.45508780877074406,0.04383134829022327,1,-0.036976311969819944
WP704,0.7279737861339126,0.02494073247643027,1,-0.008041695361509327
WP697,0.706175326999704,0.02124511421036294,1,0.007962316608347564
WP4288,0.6325755157806177,0.025297809841848193,1,0.02702733968312441
WP550,0.7670614708568673,0.026954369099418753,1,0.0139279053997201
WP3595,0.8340450294757081,0.026422212698399134,1,0.00894323934741795
WP289,0.07835218926049005,0.04092788107365937,1,-0.051025023199597105
WP4787,0.08314344333269354,0.07284372713400925,1,0.057047103103309606
WP3664,0.9022249622119332,0.010054310184184904,1,-0.006049325833972347
WP3680,0.1710905291551793,0.045227808786338544,1,-0.035966979781992175
WP4150,0.3283161465697382,0.0976262420379509,1,-0.07198489850131581
WP2011,0.9745417603203143,0.0033170016948803624,1,-9.692572461516239e-4
WP2874,0.36536950019906494,0.09928590259960245,1,0.013058918018797267
WP3942,0.8165004029006508,0.006980540094910694,1,0.007969367303214125
WP3915,0.5744766745485893,0.013090449364270543,1,0.010006046619055981
WP236,0.18061275916827713,0.041540029764644534,1,0.03902204639603942
WP299,0.7705649409523816,0.022427254886555305,1,0.004003966932684207
WP2878,0.23237914164834622,0.05829456337344315,1,-0.05394000872491698
WP3286,0.5008017189762652,0.028460979367352722,1,-0.021962613538880897
WP727,0.39697358985445247,0.05373840307380938,1,0.044011629052876394
WP1455,0.971101709556185,0.0034578410417686364,1,-0.0039933396908056265
WP581,0.9100108537845613,0.00542609071241056,1,0.003969735846300178
WP4875,0.40153276252905407,0.04399757516422171,1,-0.04303601883511532
WP4549,0.7514928233117864,0.007322086948199864,1,-0.00593983672004654
WP23,0.943443025777935,0.001966019587139619,1,0.0019940203588087488
WP183,0.13949630351529627,0.0377542656743,1,0.024968386567312796
WP1422,0.45385490530737455,0.04372544861904825,1,0.030924344859009703
WP3937,0.1287968132273778,0.058125682297358615,1,0.029042050146024626
MINERVA TGFbeta signalling,0.9788369294279753,0.0010786123334643879,1,9.932796641641134e-4
WP405,0.19638695345304533,0.08488771419878735,1,0.03695863929083411
MINERVA Pyrimidine deprivation,0.15478455228465007,0.04638716569137514,1,-0.020014772790237525
WP4656,0.19467613686323224,0.05872194678180518,1,0.039500231509870996
WP2516,0.7955706514264297,0.013607446660004251,1,0.008013314260496264
WP186,0.9499031251552126,0.005753004386080532,1,-0.00197590839821551
WP3959,0.34309038098098965,0.03910870017515587,1,-0.019027397567015037
MINERVA Interferon lambda pathway,0.04714153707492387,0.05297830418035201,1,0.028978565290007436
WP4558,0.3067146067013132,0.07525705124771594,1,0.04602218992742332
WP732,0.6898670119442698,0.02331524277223777,1,-0.012027391640375073
WP2583,0.498894776739487,0.03547202322769016,1,-0.027020972755612896
WP5098,0.6364461995612021,0.016151260236997728,1,0.01004885139556443
WP2877,0.13622187560185262,0.040539938176478815,1,0.04097461907629329
WP2853,0.6785179232759904,0.013223892804421806,1,-0.009995549008599811
MINERVA Kynurenine synthesis pathway,0.9958439599590334,2.0173270633612312e-4,1,-2.8818118915635085e-5
WP3630,0.21317818926528984,0.10539957845190835,1,0.049985986026921114
WP3644,0.16043220520025922,0.08847799911757383,1,0.08900506648185093
WP5046,0.6104513587467799,0.023366003957584106,1,0.024967304753960702
WP4210,0.47908411475293855,0.05065175433877243,1,0.03397399126829461
WP4191,0.7696593905093732,0.027963282818298584,1,-0.02359032482147862
WP1425,0.011285583942019485,0.48347868503553093,2,0.23599922603939164
WP410,0.6589694912794456,0.017550788461629406,1,-0.011979299270774686
WP4008,0.8607431362645832,0.006831844749020132,1,0.007992081847764546
WP3624,0.29554430453571207,0.04727049265901577,1,0.05404130567882558
WP4838,0.8574049580791709,0.008066552749996368,1,0.004973921706809542
WP2363,0.5552896517088208,0.039484150604021995,1,-0.022068846663411155
WP4228,0.521050903964168,0.07054060360477601,1,0.027928204676806415
WP554,0.508572168774734,0.04454337986866592,1,-0.024016256705439804
WP4313,0.7904740944779982,0.009429098999001028,1,-0.008046643033748505
WP4571,0.8758408540220453,0.012185497656389132,1,0.0010263956849727999
WP4595,0.8973451586565976,0.005761405654398738,1,-0.0039986108586145055
WP45,0.9766536394505444,0.0014489608296388058,1,9.922574513120026e-4
WP5121,0.4091309122022952,0.04603493405876825,1,0.03200019295549609
WP2374,0.026840048252705997,0.0702223865449439,1,0.04498260052513117
WP2431,0.2611693116350697,0.03289459661861689,1,0.028970073766719815
WP466,0.8028655847573989,0.01394748640688761,1,0.008980853895184101
WP53,0.7502840716325846,0.07001825920788901,1,0.029020542841065224
WP3941,0.04663439841623702,0.08192146671962204,1,-0.05306905920742917
WP2828,0.3719339493222697,0.04273050429893467,1,0.0290359204005813
WP34,0.19321025252678287,0.10399438208650999,1,0.0639454155670503
WP3863,0.9760541240713991,0.0011420695313355677,1,9.42067981797958e-4
WP268,0.4437923750297348,0.049392833658491495,1,0.019992008348150007
WP477,9.896628070619783e-4,0.069712152070856,1,-0.019011808817819657
WP4222,0.42525175579094954,0.04547187520153316,1,0.04701628435899025
WP3676,0.6447216539499812,0.021877359268944834,1,-0.014031870357653329
WP1403,0.4217786271983328,0.02708534048976466,1,0.023962065508151068
WP4521,0.5056753928144877,0.04454512353999892,1,-0.019014109505776405
WP4947,0.39962823124046826,0.06511474363623919,1,-0.03131585253612993
MINERVA Nsp9 protein interactions,0.47701396065383417,0.010399410075194241,1,0.00797576544602413
WP516,0.7194571655120067,0.03054517062360619,1,-0.02303859173108078
WP3845,0.09133564007608971,0.1598325789231147,1,0.08095686141065805
WP1602,0.9765338205836073,0.0023142742767217096,1,0.0010483625210973213
WP2197,0.4663792168280414,0.034862659145810986,1,0.02801887623648013
WP2895,0.09317892811744093,0.18047161157411032,1,0.19218064661364662
MINERVA E protein interactions,0.09707207220341003,0.08536659594318873,1,-0.05306240428288162
WP5027,0.0013461273230532468,0.15148582752614095,1,0.034999659664348294
WP4803,0.8814107823810363,0.006332929848686289,1,-0.004950012397500417
WP4286,0.38708809765007085,0.03611192369523654,1,-0.028019328728487215
WP2359,0.6466002015911612,0.012050624274054745,1,0.008024873343632015
WP5074,0.2305696182044756,0.09262760532919437,1,-0.04699558840228152
WP4753,0.21984315304673033,0.06809343881915017,1,-0.038984891538377316
WP5053,0.12345014864976651,0.16563252554330984,1,0.09903154152394397
WP5037,0.06593552424508654,0.1314435629078933,1,0.14497419677653797
WP1982,0.32565054899950685,0.029012561503916318,1,-0.0269599652695569
WP4507,0.38783455722981935,0.059250932491302005,1,0.027968674675229285
WP322,0.020469820631772256,0.21928913410712558,1,-0.11963695104159168
WP474,0.24300918537333324,0.05451185362362253,1,0.0459829099187035
WP4808,0.24300918537333324,0.05451185362362253,1,0.0459829099187035
WP3413,0.92746529227604,0.007977015295273856,1,0.003952733335736204
WP3958,0.6915354900105409,0.025462386301551104,1,-0.01799685056286232
WP2916,0.8530945957156141,0.01583839247874171,1,-0.0050240615544827946
WP4290,0.8126346340147148,0.00731822641085908,1,-0.008003359321855972
WP4917,0.33070351959683436,0.04100598065212966,1,0.031027025767096355
WP4918,0.66993582910848,0.033015842788569776,1,0.010021141504088494
WP438,0.4025740420683569,0.07571776153059175,1,0.02104763318631286
WP558,1.6588756126788222e-9,0.1811000615942403,1,-0.13897206004767473
WP430,0.09550847600324566,0.08543001098879115,1,-0.072930201813553
WP4722,0.23183441395248314,0.07552850107674036,1,0.045993152988913995
WP716,0.5463499951893842,0.030492253165743458,1,-0.01412040330342025
WP5101,0.4914834749138862,0.040372204719458495,1,0.03199522644568829
WP325,0.5018369080297974,0.03812115613980722,1,0.03599241214443119
WP1471,0.42535843795608674,0.02990317644469791,1,0.024947888467211445
WP3601,0.004545476712749042,0.21905624914830665,1,-0.21601318773878925
WP5110,0.02418980468956767,0.1611035219366029,1,-0.1589878050917222
WP5112,0.0015130781581012753,0.2448687401925558,1,-0.14756547400389117
WP5109,0.0022255088056497008,0.23608873207443018,1,-0.19202759843107564
WP4522,0.013621063948762073,0.17631803856841016,1,-0.18601670398418824
WP5111,0.04093181451687143,0.13665894661412564,1,-0.12305148182339704
WP4389,0.1340696294906154,0.1337047912486609,1,0.0630434031449102
WP5108,0.022062794300509905,0.1648852568727538,1,-0.10598617405439345
WP3933,0.031103709507633793,0.16402469577572257,1,0.08801207670488033
WP2880,0.7218149426302984,0.016199177444436177,1,-0.018008329880124227
WP5083,0.2183071948159206,0.03368188541313411,1,0.03795805211646261
WP2864,0.5747220358145078,0.020413885626403925,1,0.015060291302097469
WP2840,0.018881415295068607,0.1064073564801214,1,0.11298064821299801
WP2817,0.6798037790877347,0.026649335556261863,1,0.01603753798120612
WP2525,0.861070774321436,0.007143131526335936,1,0.0050627833975028175
WP241,0.4277026037536312,0.03395519394875762,1,0.0219917721296533
WP4688,0.4233519594372441,0.07594579520866625,1,0.01597083263382544
WP5103,0.7114055926182435,0.02030774252714942,1,0.013012751888329654
WP314,0.49983269366437477,0.026037399876495677,1,0.02702876710130523
WP5102,0.4020804665189574,0.04090688917757929,1,-0.029941750874882413
WP5104,0.0033239401306432758,0.1962485085032463,1,-0.14002296314850543
WP4830,0.5818907723506705,0.06655173820620852,1,0.03939969647970005
WP5066,0.7898832856640384,0.0167430731778026,1,0.00506122820855385
WP2876,0.8882197937794012,0.007364400967231074,1,9.8562892757637e-4
WP3612,0.3721849407055137,0.049308347809366986,1,0.03993648313860247
WP98,0.6596581384658813,0.018621487160586012,1,-0.01799113209131081
WP2289,0.7564260802582503,0.029199657149597005,1,-0.003978403853005153
WP5122,0.7445169636582761,0.02026528961329317,1,0.018951843643119845
WP5044,0.01546683106098363,0.32472671107468615,2,-0.034992238074808696
