pathway,p_value,effec_size,magnitude,difference
MINERVA Interferon 1 pathway,0.029432786233697716,0.07141165944226631,1,-0.058009499512605533
WP5055,0.854540849837109,0.008757681118088877,1,0.011847604441699121
WP3646,0.7033290116238785,0.022803083138617085,1,0.017975912192056853
WP2371,0.3612693889356743,0.05666983668188879,1,-0.05203606883823608
WP3414,0.7978731171958039,0.015349047870872374,1,-0.01301705802311238
WP3967,0.5557989016962939,0.06252116650181729,1,0.07001095119422639
WP2032,0.44498691862603945,0.034519343381455854,1,0.02997250220186604
WP5090,0.004917032094667392,0.10481936613926056,1,-0.09796781444794081
WP411,0.33240905821888916,0.02810026219071609,1,0.025941317990915074
MINERVA Electron Transport Chain disruption,0.3185740089752971,0.023509836585937895,1,0.01799136393869994
WP1533,0.9177123767851515,0.0052543423724652726,1,0.005069955208599547
WP3940,0.7206570892253656,0.01768023665430488,1,-0.019038052499014267
WP4673,0.0545365635832349,0.06673771701648222,1,-0.10094851890821786
WP176,0.9503922866147745,0.002824962315977532,1,0.0030751290753051677
WP408,0.4603510663104797,0.048745351423000155,1,0.05498155695288242
WP15,0.647206763889965,0.017958547126060858,1,-0.01802817359257414
WP3888,0.024391924855982544,0.03871694576048977,1,0.038016001838716715
WP2858,0.7244617427775424,0.014775341019238207,1,0.016950838937104935
WP4932,0.37680002240559946,0.03206506871881095,1,0.03803719371923335
WP3996,0.6887351096850578,0.025389726295561726,1,-0.025969500903890164
WP4922,0.4831868378423729,0.04734537294386464,1,-0.029038612866209432
WP4542,0.8747721885629726,0.011230373762782525,1,0.010720203300847398
WP5094,0.43352899843222753,0.0357615429656163,1,0.044962574112421494
WP4719,0.6081790717798488,0.03943984933820162,1,-0.04098715614564086
WP167,0.6734648286919834,0.0371632009693717,1,-0.05396446094097149
WP4723,0.4953051576564664,0.07230338983203359,1,-0.05797760562970395
WP1544,0.7989368036081159,0.010587098888289787,1,0.009025071490736494
WP2795,0.746374392337319,0.016399941155144884,1,0.014969495018371843
WP4312,0.4020862028102518,0.05201557167686851,1,0.04105117353539919
WP4301,0.08684557883240109,0.1277322355029003,1,0.10204187748063998
WP3872,0.46565714495061966,0.06683928264183134,1,0.06463470984659819
WP1772,0.6825278658775445,0.017613117995914793,1,-0.01601845397110899
WP254,0.6219299441157897,0.02276145463038563,1,-0.021955250241164764
WP4925,0.9080714825742349,0.013448016460492472,1,-0.006367935239829968
WP4970,0.7225626333107114,0.03584829357750379,1,0.03600210970486774
MINERVA Endoplasmatic Reticulum stress,0.13156205121433984,0.04074293005385794,1,0.03604924070006258
WP3611,0.21992562700854285,0.07470359209730437,1,0.0809459212493315
WP4864,0.3164824399626085,0.08194293902487922,1,-0.0599727398185725
WP3876,0.5992607521417987,0.06387865760474547,1,-0.041000000000000036
MINERVA Apoptosis pathway,0.14629422760922575,0.07358541124997472,1,-0.055993166210341325
WP3613,0.29518704714242605,0.0856251588161088,1,0.0609279021643831
WP69,0.6768972529673767,0.017779623955254096,1,0.017930018287295457
WP5072,0.8477816174932034,0.009870769285511812,1,-0.008966200153207704
WP1992,0.9922591324856981,0.0027441091353905146,1,-0.004008497308465224
WP4336,0.18458349976726815,0.08570290046487143,1,0.07598766487838204
WP4872,0.81542886468578335,0.02878049408565455,1,0.019999999999999796
WP428,0.08988860972916188,0.07742581646697919,1,0.0730266321869034
WP363,0.44900321162418744,0.042355716007283724,1,0.03527389159644066
WP4659,0.0952289096365371,0.05862819467525438,1,0.04604742793616633
WP1541,0.4125731224426884,0.04382561526935993,1,-0.03996590978839318
WP1991,0.22867252397480048,0.1924737856857113,1,0.16698632748247938
WP4904,0.5699816552569423,0.0919596976053954,1,-0.05000429569826301
WP4950,0.7039903908694126,0.027659409261991456,1,-0.026973598241214883
WP4905,0.6637369357795326,0.03346405328537536,1,0.03098931414516274
MINERVA Coagulation pathway,5.619228878608033e-22,0.2879414272577599,1,-0.2090150201553361
WP4747,0.8907276103185519,0.007480593024698036,1,-0.008038642140196582
WP4022,0.6298933185863262,0.01905631199270839,1,-0.0199895595233575
WP107,0.5769360454765029,0.026315132462733728,1,0.0180271334120833
WP5115,0.02996621416698907,0.06141883904046955,1,-0.06807002904258858
WP3640,0.6865561826025395,0.038760362052364966,1,-0.027970410915716597
WP2338,0.6783062034017202,0.06843191382146413,1,-0.08600000000000002
WP2942,0.5507318174580862,0.08643528691182444,1,-0.06000000000000005
WP4657,0.26355170320990357,0.04257016627556943,1,-0.0480158480726768
WP2805,0.39414872806743595,0.13687024759872804,1,-0.11002013141587894
WP2873,0.7475442407350252,0.01963637277986286,1,0.024029117811283876
WP3670,0.3652553784038222,0.0828905810057274,1,0.08498081130981847
WP2586,0.9007614533992688,0.0076364009461335775,1,-0.0069971808269003915
WP2882,0.9037147268780509,0.003055389100253759,1,-0.003992575857736385
WP395,0.6074049448237564,0.026735484675598106,1,-0.022947660199024535
WP304,0.5975937229223438,0.025182802306050144,1,0.02593456975554138
WP4241,0.9990252239902299,1.7277459220793956e-4,1,4.098137032809782e-6
WP1984,0.3376615677911078,0.029748510646378266,1,-0.02803176456160679
WP61,0.720677755157277,0.01887139708848593,1,0.01897101464830578
WP4874,0.8919423143591589,0.008018324218011743,1,0.00795832289126212
WP179,0.025257165537625137,0.07862113668715333,1,-0.09598425753071213
WP138,0.9415143281300603,0.0028230630829350098,1,-0.0029644187469970223
WP3657,0.8358479157001911,0.018377482361260876,1,-0.010966187359078578
WP4217,0.9874956686183346,5.016373053675722e-4,1,-2.787535216411395e-5
WP366,0.502334490070443,0.02189534667616185,1,0.023038299334918834
WP560,0.5667546384897568,0.03490921890125868,1,0.0320400051894941
WP4018,0.967455724818086,0.0015720761125210011,1,0.00196927994812941
WP3995,0.43877069696448423,0.05227273417736134,1,0.04205146333394198
WP706,0.6739494652432276,0.01663941502886037,1,0.01791647751367203
WP4816,0.6826308192712512,0.024479108384493815,1,0.023996528178198407
WP3651,0.5730852502028227,0.0281973001487738,1,0.025003654256682138
WP4149,0.6071653364507232,0.04930479369266451,1,-0.05694220310502235
WP170,0.5452261475571307,0.07300481877895248,1,-0.051028740618229484
WP4724,0.06536826524618516,0.2065615328331644,1,-0.2602813625975172
WP4586,0.34531089718298746,0.17796137473074694,1,-0.20399999999999985
WP4718,1.3248925561363705e-8,0.3042229490421532,2,-0.3870022274134258
WP3982,0.330850147481894,0.10292557837573771,1,-0.08404562815666397
WP524,0.3441275958708151,0.05376751590161616,1,0.05403579003797167
WP4754,0.6521596412866348,0.0118803447112779,1,0.012964879511368575
WP3851,0.5208642738382996,0.04935971972851437,1,-0.03205010244137201
WP4478,0.33832580583562266,0.1075872842678196,1,-0.09701376489597961
WP4136,0.3172871930406043,0.05980841616103353,1,-0.055989330608885404
WP3656,0.34135058867638457,0.11442802161224319,1,-0.0669644959666268
WP3877,0.5413128883190677,0.07371001244513545,1,0.05102759967053607
WP3298,0.5212664746630438,0.04543981999402775,1,-0.03502361702266767
WP3858,0.4639189320135138,0.05469717016873133,1,-0.035034117018451126
WP262,0.6859188240839424,0.0321055001303406,1,0.024000129239853004
WP4496,0.2774362817578605,0.07688501069511562,1,0.05605979839008808
WP195,0.5089657120125303,0.031150953965346916,1,0.025992981347072897
WP4329,0.8009732026927352,0.017067166486922542,1,0.013951045571421272
WP3926,0.5410448078443035,0.08781360093008668,1,-0.056018787012182436
WP2865,0.8981093887348147,0.011434924760423645,1,-0.009007092715147097
WP2509,0.41577692431220314,0.06659746414777423,1,-0.06702366024969575
WP1971,0.18406053311684428,0.07804486878551439,1,-0.08296392085989569
WP3645,0.38012283863679336,0.07181490468559591,1,-0.0750926972541203
WP4946,0.4715265744200994,0.0249965012655736,1,-0.027012193718154456
WP4873,0.010192662095601736,0.2877858657111223,1,-0.49536371591754946
WP4752,0.6903589348599226,0.02633295102852822,1,-0.025932832141620007
WP4963,0.7165706584970315,0.019718846223348113,1,-0.020001532027531816
WP1530,0.6439636549537975,0.022306244656902306,1,-0.023986938452126006
WP1742,0.8086761212428066,0.03244723894445253,1,0.019499999999999962
WP707,0.6470589463211187,0.02236049277187691,1,-0.023060406089038747
WP2849,0.5741614538373164,0.046035113466203384,1,0.04304564023724466
WP244,0.34291413584095526,0.0547956557448266,1,0.04503608048836721
WP22,0.8778784685941913,0.013680995963939367,1,-0.013021548131596812
WP4788,0.6134857517984272,0.061073475978547356,1,0.03698735265371124
WP4814,0.7618251370914335,0.04008244026108014,1,-0.07824383685814361
WP4871,0.7864976152129453,0.016231172622398406,1,0.014586852023976462
WP4842,0.3684846636717753,0.09073629392077705,1,-0.18431751942666624
WP2857,0.6596026276451072,0.018315294647362087,1,0.01599023489542359
WP4352,0.01669645127733361,0.05492205269686499,1,-0.06899729544902986
WP111,0.18425821644013265,0.047547036513012425,1,0.018952498330830653
WP2038,0.7500630880894981,0.016816076952168916,1,0.017507143307526826
WP4538,0.36773186963701465,0.04817428426960791,1,-0.04496610853110184
WP3303,0.7969283855210723,0.011085346209760209,1,0.00994539508470979
WP2446,0.023419959057469023,0.09253964233565777,1,-0.10903485160668888
WP481,0.34087804040196246,0.028088299646256754,1,0.025025189747089956
WP4655,0.22017500646473256,0.0613247685886721,1,-0.06402264112023869
WP1601,0.9122867021394058,0.007679760112427549,1,0.009043482876565041
WP615,0.5011839800840425,0.02702239523215042,1,-0.028959902411719755
WP2911,0.7176341450465845,0.025656959591057505,1,-0.03405695874818539
WP453,0.9833065992264604,0.002279985320327782,1,-0.0030536368341025
WP3527,0.057776547935985585,0.17344674061894585,1,0.21302946245502502
WP2267,0.6866986363230626,0.02372601868154903,1,-0.02003611877991871
WP5117,0.3082736529804528,0.05987011733841068,1,-0.0640379181235521
WP5118,0.9808076192573362,0.0032275050360125864,1,-0.005995532838031208
WP4240,0.19637156248547222,0.10936652474011384,1,-0.1359702973593606
WP4949,0.9241153969239372,0.004231094125994449,1,0.0059670856272793695
WP35,0.2849837617759966,0.04402782635228485,1,-0.03696592571794694
WP51,0.5096393456763264,0.020751948478824923,1,0.02096054499187785
WP4534,0.4682874188625216,0.03995647053159244,1,0.048062593950260746
WP4016,0.14430975302022217,0.06226299733740218,1,-0.0669918380861908
WP3300,0.8325505720699519,0.02597286821943502,1,-0.039953886489484954
WP2272,0.1919791565402605,0.06085047597616763,1,0.06607550740162446
WP2447,0.21921298691494515,0.07097303903910582,1,-0.08398644904423751
WP2355,0.7728774699118988,0.01141688515698267,1,-0.012020956275318751
WP4906,0.07911655924053247,0.08569559741469254,1,-0.10802503354557033
WP5092,0.5642092924606246,0.07539316144346027,1,0.05454901354533909
WP4298,0.9484406695579148,0.0027687693198646763,1,-0.0030106971093154184
WP2328,0.016532369095523594,0.11177452730881618,1,-0.12203635026105998
WP536,0.6582341086989575,0.016970932052404797,1,0.01800543550204181
WP692,0.42682177569836055,0.09616896804230912,1,-0.09099999999999997
WP3925,0.7541390780301129,0.011078219356982076,1,0.010976192809906745
WP2884,0.7473759522560474,0.012359507132735512,1,-0.016963403247458948
WP585,0.9651933653026238,0.002100658237697379,1,0.001956087456276494
WP4784,0.51079208160338,0.06298516238888727,1,-0.05497791072012543
WP3878,0.3535041017813607,0.04892677942116901,1,-0.04996952731243163
WP4879,0.21674652220303442,0.07257606943838932,1,0.07292720194832356
WP4844,0.8465084036813915,0.015958810962142144,1,0.013000608958962401
WP43,0.2619507821407647,0.06591502892645867,1,-0.043952817034145525
WP4523,0.02435669044940253,0.23774957980180733,1,-0.5560567100016097
WP4524,0.01197755593746187,0.2516251804063535,1,-0.41068258948364555
WP5114,0.8044254001846065,0.011087921035237197,1,0.011970776326156195
WP4204,0.5413280817545697,0.04440822534480255,1,0.0440383987868567
WP4553,0.1535315105152483,0.1253750973411757,1,0.12598251888910678
WP2369,0.8461263401862433,0.011857745563436183,1,-0.010953348797135247
WP4320,0.6311347885066627,0.034036722307443375,1,0.03197387168100238
WP2806,0.04058111774835073,0.07853643767940119,1,-0.08795182189363436
WP2839,0.19555564377698514,0.14524709012396125,1,0.12551078400753843
WP623,0.1352748774199003,0.06891123449639575,1,0.02499980411877697
WP2436,0.9059923943705237,0.01102011591328067,1,-0.015242814970751278
WP704,0.911885373998069,0.01291017146142538,1,-0.01898124739244649
WP697,0.6248901147555526,0.04308633973778886,1,-0.011026298150177857
WP4288,0.4799294119664931,0.055981992605204,1,-0.05851534803708347
WP550,0.8919610412784,0.020580324348467616,1,-0.0310796707953015
WP3595,0.7179502760583188,0.059877924593781114,1,0.044499999999999984
WP289,0.436480580286976,0.02769088215511127,1,0.030052513870048016
WP4787,0.8640977533613856,0.007996741578988912,1,0.007985524141554283
WP3664,0.5159980164225578,0.07315720954507905,1,-0.06575459269219619
WP3680,0.8467578477460241,0.009026998576611694,1,0.009971248754594339
WP4150,0.4585176363354755,0.07096422316777143,1,0.09703972138005684
WP2011,0.01498401373701917,0.22231963216973608,1,-0.24703657162688392
WP2874,0.37503035397458007,0.11547720605598445,1,-0.05204346551777145
WP3942,0.49903211441980094,0.03024608253887161,1,-0.02803403312705283
WP3915,0.802954648404951,0.008186252546707847,1,-0.00803013231551672
WP236,0.2127774012640195,0.05219836587159472,1,-0.06200747988293249
WP299,0.8559145212429773,0.019565251944077006,1,-0.004066078167800409
WP2878,0.732437681979163,0.025589200902597642,1,-0.019992133529797666
WP3286,0.5367707000550014,0.038359500657048996,1,0.03402666710561664
WP727,0.8284305460383905,0.01849186381775306,1,0.019271690613015886
WP1455,0.5642092924606246,0.07539316144346027,1,0.046210945485954495
WP581,0.8683144373364196,0.01151964390040896,1,-0.012055140794607285
WP4875,0.20392196113766206,0.10388581370724091,1,0.10195551453967244
WP4549,0.9496498863673117,0.0021579571060676653,1,0.002007125925673882
WP23,0.8286272274218606,0.008130561119845482,1,0.00896200321891411
WP183,0.13432965606421973,0.0627233228486929,1,0.06308094315417183
WP1422,0.6376852937496085,0.039977604734116816,1,0.03459835255670636
WP3937,0.8971480354140093,0.007377742583502894,1,-0.00609464655054837
MINERVA TGFbeta signalling,0.6241160416560014,0.027427020552593537,1,0.02205218174463363
WP405,0.2831571799765243,0.05582108708281069,1,-0.049003860379518635
MINERVA Pyrimidine deprivation,0.2659764176729755,0.055640436545806624,1,-0.04504037176493164
WP4656,0.020951198005268554,0.10225146681579124,1,-0.11906448525178462
WP2516,0.4465364366367658,0.04725888867616502,1,0.04502593590682459
WP186,0.0799206581623734,0.18501237663435477,1,-0.13602632769030676
WP3959,0.49178702713776723,0.03529039022516302,1,-0.03399373511832185
MINERVA Interferon lambda pathway,0.002343926184625645,0.11501387315995609,1,-0.0780282651766516
WP4558,0.28839250262384764,0.10651015620257967,1,-0.0791321567783233
WP732,0.24533565267206547,0.10209670595981236,1,0.07496276795728408
WP2583,0.48738506299445733,0.05503787928335209,1,-0.04506585597161166
WP5098,0.6388635045097744,0.021897037822771352,1,-0.018062406673995092
WP2877,0.3893986985593774,0.03403093513711708,1,-0.045068246424795136
WP2853,0.9472066694835051,0.002567753280425986,1,-0.0027701267350825586
MINERVA Kynurenine synthesis pathway,0.5464666107189405,0.03273561979298918,1,-0.030045945133141436
WP3630,0.9903420030213671,0.0017012772378335063,1,0.0019856036447105756
WP3644,0.6254594293743154,0.044799322430755004,1,-0.04715188831422173
WP5046,0.5244096209980645,0.047553216085459586,1,0.04717388221550616
WP4210,0.48193952770372694,0.07066334983379602,1,-0.04991837398657865
WP4191,0.8766427362294166,0.023324367594929965,1,0.009013678867203207
WP1425,0.8410127327426744,0.034215956910732065,1,-0.027999999999999914
WP410,0.9199167487264331,0.0061660145355403794,1,0.006012640449624954
WP4008,0.9382080300794833,0.004858876718158074,1,-0.0045954072349966004
WP3624,0.7025077078457362,0.028574563576101816,1,0.03618591282035743
WP4838,0.7448653915213219,0.021065601465888373,1,-0.02099210033422793
WP2363,0.43325995944027756,0.05694586750615881,1,-0.06605537766049116
WP4228,0.5948839305837278,0.10223313016447166,1,-0.064
WP554,0.2602807342616821,0.11908744605457257,1,-0.17607009709692031
WP4313,0.362873178192484,0.05012032464071863,1,-0.06204470999456935
WP4571,0.4272680712611022,0.08929587592791506,1,-0.04296395010091036
WP4595,0.9294171170523806,0.006190843073522681,1,-0.003982594532023212
WP45,0.012694325181114309,0.13137882789052008,1,-0.17193969283891458
WP5121,0.7848445655508294,0.021718331111259124,1,0.017028721840945546
WP2374,0.7755288443785827,0.013311563736697162,1,0.0109775472182804
WP2431,0.9583032513065525,0.0023284325653388765,1,-0.00305446165284927
WP466,0.0026114295822704478,0.16573351256233704,1,-0.19899619887621725
WP53,0.32726183552222154,0.1582488007121358,1,-0.122
WP3941,0.010601696771115722,0.15557388262930516,1,-0.13206432056514777
WP2828,0.8963155636215245,0.008297291395670365,1,0.009030488610868012
WP34,0.3268798336930592,0.09376418494008522,1,-0.08905842594101288
WP3863,0.6361963755798091,0.024957222457898644,1,0.023055342251310427
WP268,0.2739438775908793,0.07220323501664233,1,0.07102309712588416
WP477,0.011180244466901117,0.08970240370846469,1,0.03903547266309239
WP4222,0.08447967211086423,0.14102077222592968,1,-0.13601785923167778
WP3676,0.2094272314191524,0.0846930642011576,1,0.06602591076921939
WP1403,0.18305651863731168,0.06209332747218709,1,-0.06695664382597423
WP4521,0.4763820896560263,0.05473766344234224,1,-0.05603597164426962
WP4947,0.4776140190136257,0.0752812079245566,1,-0.07402599797221794
MINERVA Nsp9 protein interactions,0.13855833358158526,0.0324778435244478,1,0.03293611565531202
WP516,0.9813789677005695,0.003509816351909092,1,-0.001000000000000112
WP3845,0.4300384770537002,0.07552519471970645,1,0.0630166595336858
WP1602,0.6542455331685236,0.04763517447757507,1,0.05294084084837936
WP2197,0.4863150126235914,0.05517289728281221,1,-0.045041607416182024
WP2895,0.9680023952887522,0.008553989227683016,1,0.0030000000000000027
MINERVA E protein interactions,2.8008710509640656e-4,0.2253635517550122,1,0.13792010392799015
WP5027,0.049533192806885264,0.1554006156173374,1,0.08002774079252012
WP4803,2.234268185948619e-18,0.2579846614871251,1,-0.36499500184050093
WP4286,0.964183520504649,0.0024284785396823942,1,0.002078378921870806
WP2359,0.7357049899978103,0.014404470894824871,1,0.016961273123560168
WP5074,0.47940087077909416,0.07961272401212317,1,-0.06225579893270203
WP4753,0.7589934594133644,0.015558310905797151,1,0.016970431433537915
WP5053,0.5669500433823802,0.06455085730712691,1,0.047938186289900694
WP5037,0.8957869134618828,0.013443231096192883,1,0.006949766133540889
WP1982,9.113401351407786e-6,0.18921454637446625,1,-0.1870270119814903
WP4507,0.4106566606556211,0.09252289547354856,1,-0.06399725583017274
WP322,0.7004573777595955,0.056251535926742896,1,0.04299999999999993
WP474,0.5778809693844815,0.0333003040307671,1,0.043960366942950496
WP4808,0.5778809693844815,0.0333003040307671,1,0.043960366942950496
WP3413,0.8928359149035171,0.015599699094171268,1,0.014679804538298355
WP3958,0.4220064626539534,0.08506316167096771,1,0.10905855933585197
WP2916,0.7748365391875418,0.02635263411663074,1,-0.02883048511320927
WP4290,0.37607370070687224,0.04321069605438939,1,0.04206065635999838
WP4917,0.47749387262233306,0.045912208323090044,1,0.040056244656763065
WP4918,0.48713198122185664,0.09066266249530033,1,0.07287116861413195
WP438,0.5005738208935082,0.07584725733587411,1,-0.06203571433318175
WP558,4.637556605473729e-10,0.29706449472410984,1,-0.22097864399470565
WP430,0.005808243167657802,0.19042707495988281,1,-0.22601716402053187
WP4722,0.1921342702465284,0.10664839207990148,1,-0.08497314374147863
WP716,0.2638254012123225,0.08116007310846562,1,-0.07192076009207089
WP5101,0.6592946671346492,0.04048687729917382,1,-0.045264436673970045
WP325,0.2862860044672228,0.09372528803392008,1,-0.13102274842285858
WP1471,0.7320361188186755,0.02014861453037961,1,-0.01597450046974367
WP3601,0.26432363413296,0.1253362479380047,1,-0.1343067347035448
WP5110,0.01497245143224328,0.25689074824632246,1,-0.22797179232591583
WP5112,0.21845395448706925,0.13014717302211481,1,-0.13003404261549592
WP5109,0.17667108986093547,0.1291050418332976,1,-0.13301555881744095
WP4522,0.05391556542590912,0.1630808058801938,1,-0.18131190453056292
WP5111,0.3381208022258388,0.08768209630832262,1,-0.09349231678337716
WP4389,0.6207438208309041,0.071346837520153375,1,-0.08593858410625352
WP5108,0.4238860807901254,0.08031444736672219,1,-0.08142274625802254
WP3933,0.23142430251799284,0.10948264601045496,1,-0.09899751047876475
WP2880,0.8324159036153576,0.012949514399285433,1,0.015987328470035055
WP5083,0.8333212310509908,0.0085299265172223155,1,0.00997515202650991
WP2864,0.3491156108869559,0.050808249874160646,1,0.0530659044621249
WP2840,0.5250302573891708,0.03673542140174601,1,0.037737402372029515
WP2817,0.8268059407384555,0.01866807886163122,1,0.02000163386435144
WP2525,0.5263231940376015,0.038608843093461354,1,0.04300572735093529
WP241,0.7533232857653869,0.020345436454895945,1,0.02404718166806263
WP4688,0.9906279439592219,0.002105945081184381,1,-0.0019146938256131437
WP5103,0.2618682827649944,0.09176324460403258,1,0.09704017219794689
WP314,0.737888619644761,0.01845367483679883,1,0.021035808704208323
WP5102,0.9453364530688777,0.005378154705033626,1,-0.008016403741924945
WP5104,0.9731328397061488,0.004303390487141794,1,-0.003924339239717273
WP4830,0.7179502760583188,0.059877924593781114,1,0.05999999999999989
WP5066,0.6700673371972089,0.037571741716355564,1,-0.038977876793884356
WP2876,0.8794875183978348,0.010062797658741086,1,-0.002965400059440714
WP3612,0.714219138940696,0.02820543356417635,1,-0.027956820676532025
WP98,0.5858344557846686,0.034516699069239744,1,-0.04401084324872671
WP2289,0.5868832819732575,0.07821462304936347,1,-0.004921684351964385
WP5122,0.5079389549512894,0.052474571738094646,1,-0.05999279638960179
WP5044,0.5067155339850105,0.07477097152033814,1,-0.061050801385384476
WP4790,0.946952262637269,0.009543968554674796,1,0.013325437721105761
WP4767,0.8797139525530512,0.013476875610499296,1,0.011020508745053214
WP4758,0.8104362846825488,0.014378676288267257,1,0.017005377857522846
WP205,0.29703300775077635,0.07783361921411898,1,-0.06098362982103357
WP3844,0.4861823900298709,0.04501202755507953,1,-0.033047906361502295
WP2361,0.05258746481988432,0.1445784644761156,1,-0.16195465426560623
WP4518,0.8302529615471269,0.0286303144722001,1,-0.024023177020864324
WP4698,0.9069625607403132,0.009083083537726702,1,-0.010987895128099332
WP100,0.34276745303074385,0.07513711171752883,1,-0.07498282657427657
MINERVA Nsp4 and Nsp6 protein interactions,0.04736067287594298,0.08307191675772056,1,0.06404993415223811
WP4249,0.47404394488957563,0.05070920969680389,1,-0.04495260648395314
WP47,0.7377989817452877,0.0407145820421879,1,-0.04803892691387559
WP4297,0.5443963705673764,0.07921163721195627,1,0.05607255144161713
WP4705,0.18682028773047282,0.12074255885080493,1,-0.07362014350072822
WP4536,5.038433244174825e-10,0.2335251296675683,1,-0.34695974416717074
WP1424,0.31499924224382436,0.23664319132398465,1,0.18599999999999994
