pathway,p_value,effec_size,magnitude,difference
WP3611,0.2415486798733913,0.04048498018609666,1,0.04292004365924654
WP4864,3.129552678327487e-6,0.221772677376961,1,-0.26906101216941036
WP3876,0.423964349917341,0.06565978908199273,1,0.07206656473165964
MINERVA Apoptosis pathway,4.031352282551798e-9,0.17786481103400212,1,-0.2599832070532049
WP3613,1.5106650946443975e-6,0.2414200240980224,1,0.2130077708126136
WP69,1.5761545223841494e-26,0.23600386367721982,1,-0.2780288749093172
WP5072,2.069960208310627e-13,0.19247194112322527,1,-0.25501333402083504
WP1992,0.23451751140912908,0.097547552496093,1,-0.13368866663487355
WP4336,0.4034513815598742,0.032905122130495186,1,-0.03000407421512547
WP4872,0.33618335640686947,0.06878601571221214,1,-0.07195336112687524
WP428,0.012033294791606555,0.06975670242667491,1,-0.07597659912541195
WP363,0.032879806591031555,0.07042171886940887,1,-0.0700718908371957
WP4659,6.630619718611752e-5,0.08039723642430287,1,-0.09104000269872606
WP1541,0.08789520221462357,0.05454702693323601,1,-0.06407325698328206
WP1991,0.6149262138868985,0.04209089904464588,1,0.049052030346866095
WP4904,0.7275028703102095,0.03164793775717081,1,-0.024008317633445443
WP4950,0.11348463679531491,0.05987123787892144,1,-0.0700477035701329
WP4905,0.040941825215026276,0.10184621800422516,1,0.08803711715097697
MINERVA Coagulation pathway,2.104644118473453e-4,0.06317981429210066,1,0.07992786251328332
WP4747,1.1858075328182336e-6,0.1502105282879862,1,-0.19802060890918452
WP4022,3.9594084111197225e-8,0.1327886767214491,1,-0.12100233738851546
WP107,0.7872846245979926,0.007213509742509623,1,-0.004017318257521455
WP5115,7.145185903832655e-4,0.05269457216981077,1,-0.07390527079959257
WP3640,0.024950625800351907,0.125768919155985,1,0.18101099785512587
WP2338,0.07675363021072884,0.15483599603223705,1,-0.10495074789065721
WP2942,0.5585633866845967,0.043587285809979524,1,-0.04003144712204284
WP4657,2.492192723545361e-4,0.08560620530196371,1,-0.09599510200636906
WP2805,0.6037407477404881,0.045552014663837556,1,0.031956925742002304
WP2873,0.8083470102205823,0.008869125527531076,1,-0.01005492218371795
WP3670,0.8529796955685951,0.009991883116758436,1,-0.011905611540725365
WP2586,0.0445873761388341,0.07349438688070409,1,-0.07304019572162959
WP2882,0.46071291189122804,0.011113450586723212,1,-0.012964928007911639
WP395,5.191988932884942e-8,0.15863564442669556,1,-0.16300179222246927
WP304,3.8360961010615966e-9,0.15847039144502703,1,-0.18499268766460888
WP4241,0.010356293254533874,0.1117952649726507,1,-0.13105330259826173
WP1984,7.735793327898731e-4,0.06493259810990722,1,-0.06802909312567855
WP61,0.27581024591981146,0.03483315005360414,1,0.031002043589856983
WP4874,0.0014335727912316376,0.10826816429684406,1,-0.12300235722122317
WP179,8.0308860313027e-4,0.08266556910086732,1,-0.06900855353698013
WP138,0.3309004539767044,0.022582173684321666,1,-0.02504783479315626
WP3657,0.6292812883801818,0.022426808848670574,1,-0.020050323547188362
WP4217,0.9023447349857702,0.0021942260629465374,1,0.0029804141808659566
WP366,0.003329136050876182,0.05627750330070119,1,-0.0650165941359603
WP560,0.007402747713123174,0.0938171675486359,1,-0.11600548533280815
WP4018,0.015271765734427676,0.054312897147466115,1,-0.06498105066366514
WP3995,0.006732682773234722,0.0986906917841102,1,-0.11500974351636642
WP706,0.31554963287246096,0.023598290886585858,1,-0.03296837132447278
WP4816,0.016348080611528683,0.08255469342868715,1,-0.1069973619453844
WP3651,6.304832829545517e-6,0.13818736748447463,1,-0.1320168259012392
WP4149,0.3071402763533473,0.05290297421480231,1,-0.07198330217412924
WP170,3.212979626669491e-4,0.26108673667685084,1,-0.3289530973935477
WP4724,0.16310067803903408,0.10709023367796527,1,0.07191917814224388
WP4586,2.1520137851435177e-4,0.44799623619579576,2,-0.6535
WP4718,0.8034130715943111,0.008671832919980284,1,-0.007014330958940631
WP3982,7.957650961789029e-7,0.2799536588946681,1,-0.35202801790641586
WP524,0.0011295909045216227,0.10890419942657761,1,-0.14603059955459452
WP4754,0.010436994826634625,0.038386946616813966,1,-0.05296167904032426
WP3851,0.0010051123840686032,0.1415519564870167,1,-0.11891997381559224
WP4478,0.036419255561433536,0.12881680543067772,1,-0.1559855463701444
WP4136,0.2509995072265414,0.039588548713718336,1,-0.04994437437878274
WP3656,0.010951020974739059,0.17523230288257638,1,-0.15306265135359404
WP3877,0.35348487500822096,0.054907675115194544,1,-0.059964115376371425
WP3298,0.4931826043235263,0.030876684183846714,1,0.03604549717904791
WP3858,0.004750852112236348,0.11331054690367973,1,-0.10496272849454978
WP262,6.242267229236617e-4,0.14945383729308281,1,-0.1430263072743294
WP4496,0.002651018611201069,0.11853574016672506,1,-0.13801927940526482
WP195,1.1488997140268837e-11,0.18229228587736243,1,-0.17604017516028764
WP4329,2.74116591931311e-6,0.17464606319695425,1,-0.18198352294834058
WP3926,0.590224719282911,0.038359062614670605,1,0.03302459757552951
WP2865,0.0168419418580746,0.11422350230895262,1,-0.16301393637312456
WP2509,0.17007202201736746,0.07336343528927596,1,-0.061994405981931275
WP1971,7.627095135856456e-5,0.14406879414255117,1,-0.14791849237412902
WP3645,6.895351139233783e-5,0.19239320507015692,1,-0.2370016959901014
WP4946,1.4438405975677327e-4,0.08802919640234765,1,-0.07201207009344882
WP4873,4.2875246995474255e-6,0.44263769353618576,2,-0.8671440757965253
WP4752,7.385531329150432e-4,0.15094193408931714,1,-0.1380305657160515
WP4963,0.24301527100626893,0.03853682282981668,1,-0.050941170233014726
WP1530,0.002279900318338945,0.09668193130139204,1,-0.10696488081081268
WP1742,1.6330172582231108e-4,0.27652418417711333,1,-0.405984982763398
WP707,0.002053398540957513,0.09922966304342205,1,-0.10895857116881752
WP2849,6.686537247112933e-8,0.2195262257318388,1,-0.3949816935898478
WP244,0.0016591232269685461,0.1060930941208842,1,-0.14504793619101417
WP22,6.397503317392689e-7,0.24209771945016664,1,-0.21297534693303832
WP4788,0.6352661564669427,0.03154980156110018,1,0.034025423296158853
WP4814,0.5374557139663145,0.07283131657203304,1,-0.05400322695465007
WP4871,5.252163765476836e-8,0.19053278809303997,1,-0.2040477819612954
WP4842,0.5595807707593456,0.04569071190544097,1,0.05113859566027196
WP2857,0.10383554387562607,0.04414003190883672,1,-0.0420076013379643
WP4352,1.5969433689620933e-4,0.05647038420449124,1,-0.05304690257694053
WP111,2.2734550456430941e-88,0.40621091898252326,2,0.16499358151956342
WP2038,0.025670000429495264,0.06742857014953009,1,-0.06704982595915611
WP4538,0.8496893210999594,0.005934384189854804,1,-0.005026202796201117
WP3303,2.2555401142482335e-8,0.140529007569825,1,-0.14901447703544035
WP2446,0.014858154757036696,0.06428047342932762,1,-0.06505382392275835
WP481,8.767923624727618e-6,0.07507897337764842,1,-0.0769538416706785
WP4655,7.495318193059509e-11,0.180707013082673,1,-0.17405361602182315
WP1601,0.17343221981670587,0.05947950184743342,1,-0.062026504170089966
WP615,0.8451548223394008,0.004493401544398714,1,0.005059994746918401
WP2911,0.001317347632649807,0.13214111724618535,1,0.17196805895461922
WP453,0.44846663013664495,0.037873037778654854,1,0.04900755733842037
WP3527,0.3172225733428313,0.04929593955071182,1,0.06495975329451818
WP2267,0.274827518199396,0.04142960921680641,1,0.0359589434802501
WP5117,0.0067870692465491645,0.11052722260436529,1,-0.08807072657041794
WP5118,0.9883441609893148,9.936946512880671e-4,1,-9.860014320908139e-4
WP4240,0.8368754262460225,0.013211891867682082,1,-0.009029518039695199
WP4949,6.464928324586243e-10,0.16299346082311833,1,-0.14804768647288538
WP35,0.0022329505632543833,0.07515452190193125,1,-0.07694894431415372
WP51,5.7544425659381315e-5,0.07539145406366862,1,-0.10302592077464322
WP4534,0.19935911386881924,0.04356536959813029,1,-0.05595514860897019
WP4016,0.11018678625499517,0.04692276123793852,1,-0.044034224260414104
WP3300,0.020581177342921034,0.17222206282250635,1,-0.21762355507441172
WP2272,0.004144061149477933,0.07659774972831249,1,-0.10891671706246638
WP2447,5.784729411568695e-8,0.18341420633884523,1,-0.2830379261307767
WP2355,0.0022543621927227507,0.07109359913785114,1,-0.10203103372126585
WP4906,0.2181334701651382,0.04073880033838609,1,-0.0480575780767544
WP5092,0.004807496983638301,0.16765486295001225,1,-0.28599399177362783
WP4298,4.3106499555613036e-4,0.08538093130820051,1,-0.13098822945567862
WP2328,0.06823496284020084,0.046603720768091314,1,-0.07702911565772727
WP536,2.3832946785082707e-6,0.10017700839190058,1,-0.12497443123029697
WP692,0.03985115404933426,0.13927473078686833,1,-0.14299856452366727
WP3925,0.6469793090493046,0.009545688233058522,1,0.006044145425775018
WP2884,0.06218903366984744,0.043933861100605875,1,-0.05000262733000474
WP585,1.261723308200609e-11,0.17917055840954063,1,-0.20406453633073518
WP4784,1.080090955880177e-5,0.27671073365381976,1,0.22902198772039403
WP3878,1.6333510389142793e-4,0.12322591556930877,1,-0.12096349012927063
WP4879,0.4552873959114446,0.024606385929496655,1,0.026951104402564766
WP4844,0.003922677745249171,0.13166547021349095,1,0.10902850460015895
WP43,0.4275231810639987,0.03169566577697331,1,0.01698684610960141
WP4523,0.06220246591442232,0.14314763882913564,1,0.0789831587918252
WP4524,0.017761065331827485,0.18873066043912304,1,0.08199532821573234
WP5114,2.780100239745916e-4,0.10360525896823285,1,-0.0859680974049866
WP4204,0.0046433116243683285,0.12355850106317134,1,-0.09995072222804477
WP4553,1.3295789579403082e-6,0.26035209634339357,1,-0.34598577229304533
WP2369,4.0858945832548276e-5,0.17940556416427247,1,-0.23308102364404756
WP4320,0.3627511779254571,0.037607510998667625,1,-0.03491255031682622
WP2806,0.37996146675788917,0.018065642196640787,1,-0.02796841430779356
WP2839,0.6467384909487683,0.028473914060512508,1,0.031039934932096572
WP623,4.86790938537199e-46,0.367419095482818,2,0.1519969038794117
WP2436,0.4518414671827487,0.04414455710685558,1,0.03501193138073579
WP704,0.5908682814639499,0.03551262114040726,1,-0.028979319162624494
WP697,0.9156640747944409,0.005413348753302187,1,-0.0010284931376174106
WP4288,0.14017267294882263,0.0719139356488988,1,-0.09199978546681777
WP550,0.1429758772658291,0.13994926024004822,1,0.05704985409304367
WP3595,0.3688588101331483,0.09515268660302928,1,-0.06961294284617453
WP289,3.196118661550503e-4,0.0713386141525913,1,-0.10093263528804684
WP4787,0.40914977347588855,0.02428932594176786,1,-0.02606440980592288
WP3664,0.8477591623435934,0.013458332065094699,1,-0.007961877299669873
WP3680,2.2917045209289085e-4,0.10126064451366601,1,-0.13204251249002547
WP4150,0.293772857609786,0.07184432866005735,1,-0.06405582297030317
WP2011,0.7968062317411836,0.015241054653163845,1,-0.012047568443224669
WP2874,0.6708091995352525,0.03839536644277914,1,-0.006021258078171612
WP3942,0.6820096756837057,0.01156318874647185,1,-0.008021662228964704
WP3915,9.537479442318083e-6,0.08537997667859462,1,-0.08605855167214566
WP236,0.28969674322631334,0.027176719630052967,1,0.037976454109177125
WP299,0.5452099914739337,0.03700171260723491,1,-0.007012436824337805
WP2878,0.5521746988699041,0.026364381623107787,1,-0.023064195108275353
WP3286,0.18360591573568824,0.04698928125327287,1,-0.05593897945566618
WP727,0.07121550797402262,0.09659994037537563,1,-0.11498594496365167
WP1455,0.8539922960156627,0.013707509952583243,1,-0.021972716038895654
WP581,2.7406700049001626e-6,0.19097491293457594,1,-0.18995387485725512
WP4875,0.18544670705275282,0.07216275964315406,1,-0.08202479093800621
WP4549,0.003126195004022224,0.06052237300455454,1,-0.06202573507445801
WP23,4.210440790570356e-19,0.17590345134952995,1,-0.23499884870307297
WP183,4.439586967460398e-21,0.22567399652473577,1,-0.19899060049476913
WP1422,0.0034119956053866598,0.1563109406407181,1,0.15804104716604406
WP3937,0.08368024099953199,0.05408350656605463,1,-0.08704045806271159
MINERVA TGFbeta signalling,8.582647531216319e-9,0.19573483147655837,1,-0.22702148767734992
WP405,0.0947555533013871,0.057551308727725334,1,-0.04203099311583192
MINERVA Pyrimidine deprivation,0.0037266594300120357,0.08110294777564832,1,-0.08297615196255428
WP4656,0.07352209869350668,0.06319755028445212,1,-0.06505648353901089
WP2516,0.014753579871494758,0.09754383497792295,1,-0.10502353231584662
WP186,0.02180480894512299,0.14812154311306008,1,-0.1340389493291569
WP3959,2.7256846485880027e-4,0.1193023565510283,1,-0.12000923084980296
MINERVA Interferon lambda pathway,1.2529201700328242e-12,0.15687707632758016,1,-0.13195267456846238
WP4558,0.8875695469209016,0.008160037450940178,1,-0.006074719761977215
WP732,1.0227147852607656e-7,0.29083797368249914,1,-0.2239995479322579
WP2583,3.882278499580055e-8,0.222906722832265,1,-0.25695392613867296
WP5098,3.9034781011594796e-18,0.21556360986707307,1,-0.21405685307383296
WP2877,0.029366680127124477,0.048763049481402254,1,-0.07894155120571919
WP2853,0.0010626657104414452,0.07946267342494927,1,-0.08295763543244451
MINERVA Kynurenine synthesis pathway,9.159916743726651e-8,0.16535396198345462,1,-0.2900053097753116
WP3630,0.9912580045617175,7.598824188552287e-4,1,9.942737298320832e-4
WP3644,0.5348239853042219,0.0333476957628109,1,-0.039085820071933335
WP5046,0.48463559662008493,0.029811273288750502,1,-0.033980358656560704
WP4210,9.869262388586235e-5,0.21308960032787913,1,-0.20495146355827468
WP4191,0.17506001186891404,0.11051237218091145,1,0.086982856811908
WP1425,0.04147936279858848,0.3022244697511824,2,0.18521899090946806
WP410,0.8725954821009195,0.0057736782171613115,1,0.005027877510842548
WP4008,0.0034570740282100073,0.11131719943145367,1,-0.1710015149062613
WP3624,0.35726571805138757,0.03680297688703927,1,-0.055001063891323275
WP4838,8.771508963376276e-4,0.12558513697924428,1,-0.15397589781602364
WP2363,0.5893677240396362,0.025237582005628447,1,0.029046294934129465
WP4228,0.3850926760629891,0.09046484704730354,1,-0.023070315091188336
WP554,0.014750590025733486,0.1552115187188588,1,-0.28999046157159347
WP4313,0.22864340124517094,0.040044075956229844,1,0.05103098738854181
WP4571,0.7006755274092402,0.026353587080355977,1,-0.003971991737676125
WP4595,0.6599333391628253,0.017737486230850252,1,0.006922631620937871
WP45,0.020037774740818907,0.08643838524434933,1,-0.07805104988353959
WP5121,0.365085622291522,0.041226507292287114,1,0.036932043308422424
WP2374,0.13941453139845758,0.038252066435212034,1,-0.03795282498881708
WP2431,0.4450582549753131,0.019195621058325514,1,0.02992926459932572
WP466,0.3790099169894861,0.0327920444022212,1,-0.026034205453871268
WP53,0.22344526634262954,0.1227149678423712,1,-0.0830334854167433
WP3941,0.26083423220698587,0.03841425170952389,1,-0.048004482974264365
WP2828,2.0706266738169957e-10,0.2377080854943549,1,-0.2919994861922598
WP34,0.2418233477401291,0.06974275035574515,1,-0.07394670575079736
WP3863,4.1714023891387126e-14,0.21126831248397168,1,-0.23895300902999103
WP268,0.12251573528718562,0.06380460397836807,1,0.06197034608173664
WP477,4.3330733243050865e-4,0.06982258027974367,1,0.04601314708662406
WP4222,1.6415464877652556e-9,0.3173851050511846,2,-0.4709047246270765
WP3676,9.30992461247063e-7,0.18283102719852032,1,-0.15895002549047382
WP1403,0.04812872464352477,0.056674648139576816,1,-0.06494410872852716
WP4521,0.6812299802110754,0.019403480979859746,1,0.014997285960143117
WP4947,4.8684394135860656e-4,0.2242697038723076,1,-0.2619580710537927
MINERVA Nsp9 protein interactions,0.1890549014256741,0.016670626269059737,1,-0.015008727659145038
WP516,0.6329563792226314,0.029784546918621646,1,-0.04295555271940812
WP3845,0.35137670883619093,0.0555391362747681,1,0.04705065168760606
WP1602,0.11518359274354917,0.11120020368334423,1,-0.12402302667006002
WP2197,0.5937268974963892,0.02345112879849852,1,-0.028959618736029782
WP2895,0.34532842602724445,0.10163609867130953,1,0.1153633058463049
MINERVA E protein interactions,0.023337773255026704,0.07848752651529681,1,-0.13996487627132048
WP5027,0.2564111988422829,0.05102480069770837,1,0.024988763446986185
WP4803,5.5084751903020035e-9,0.19110846747510954,1,-0.16195364122832032
WP4286,0.35276615631629527,0.032962172422883754,1,-0.038061330805080444
WP2359,4.129267373657205e-9,0.14246055542788857,1,-0.10397253171349474
WP5074,6.338259887565267e-4,0.2183435853831553,1,-0.17998242446924784
WP4753,0.0017248528609406077,0.10310264221876535,1,-0.07695462004576367
WP5053,0.14840134448309886,0.09296061166501261,1,0.11106199130517001
WP5037,0.9143015505884892,0.0068899984876051226,1,-0.00493493496804844
WP1982,0.039481998574085485,0.05476113342772354,1,-0.05706735640477276
WP4507,0.612529083108409,0.03502859178784013,1,0.019048610987852984
WP322,0.06830222243805073,0.14752985890193954,1,0.21377883358977504
WP474,0.4299596571062049,0.0290792203628545,1,0.03903765509076444
WP4808,0.4299596571062049,0.0290792203628545,1,0.03903765509076444
WP3413,1.763571845781086e-6,0.35239939396037423,2,0.46399109429962593
WP3958,0.32388919471928995,0.05552974884547572,1,-0.07399041298193346
WP2916,0.3353802760594241,0.057206621413723284,1,0.040975428188998075
WP4290,0.007809462600322362,0.07473745838477062,1,-0.07995048785302894
WP4917,2.7840359573917445e-4,0.1436790045252146,1,0.1630208585251378
WP4918,3.4531135745201554e-8,0.40680341041278834,2,-0.31303462106755486
WP438,0.3194753622612485,0.07138360798268192,1,0.040952969366868514
WP558,0.8183689913147634,0.006183618129541968,1,0.007015229446896151
WP430,0.12663929564382384,0.0658056173621788,1,-0.07804262076812536
WP4722,0.02348963407686053,0.12436030373845826,1,-0.1640267717810795
WP716,0.20647347518256304,0.053781986888076165,1,-0.0549501450082944
WP5101,0.27209220303435855,0.06058113679210264,1,-0.07607692652668457
WP325,0.11463125425743216,0.08688236316538818,1,0.0840092513475628
WP1471,0.16577049310546355,0.048974611780164795,1,-0.04703211373242286
WP3601,3.3229575270476045e-6,0.3374261733955222,2,-0.3479413273452222
WP5110,0.07124699703185608,0.11506990715426715,1,-0.1364550030404075
WP5112,0.27773227112941684,0.07102003900492214,1,-0.07838678776815665
WP5109,3.770497433390054e-4,0.21407047518196867,1,-0.28393954582895414
WP4522,0.05121235695463868,0.10576718751417037,1,-0.16201850887026573
WP5111,0.9630827343161967,0.002600371032801209,1,0.0029742946170679533
WP4389,0.03834376471238153,0.18622118646048696,1,-0.22607166028667136
WP5108,0.6269575968210725,0.02782073583649671,1,0.027037884118058946
WP3933,0.026723518413436252,0.15152673093871744,1,-0.17396439261872643
WP2880,0.5298088735652362,0.021076852307526716,1,-0.027914713645113057
WP5083,0.5383740856429254,0.015120794438794622,1,-0.021037718930240545
WP2864,0.41944670375041543,0.025111632512414606,1,-0.03199672413646114
WP2840,0.23987796597175662,0.044083798455433136,1,-0.06306663300824975
WP2817,0.6789330002312834,0.020563661898482185,1,0.02044489629390235
WP2525,0.06585725177186764,0.06832000067840792,1,-0.06597020902897363
WP241,0.11921211196207465,0.057438359344835294,1,-0.04999076307154993
WP4688,0.9377364022454128,0.006441092078947175,1,-0.002039489275577908
WP5103,0.13323996343681166,0.07293610904732854,1,-0.09703829528486523
WP314,0.034667458900078045,0.06575385677991531,1,-0.0830926016425367
WP5102,0.0045093080208184685,0.14045694810825682,1,-0.17999549827703037
WP5104,0.026921642240425495,0.14924862289850704,1,-0.21599623612068394
WP4830,0.9381764774995138,0.006534945354724059,1,0.007021044178813612
WP5066,0.29935251420653136,0.05419976065098665,1,-0.02200576308090001
WP2876,0.35068975931946583,0.038333993483143744,1,-0.01398164779432186
WP3612,0.022968194986898907,0.10201532448673872,1,-0.12906287180970177
WP98,0.0794781511799496,0.06765899364363946,1,-0.08598474245166783
WP2289,0.6950992103327525,0.02907721951723188,1,-0.006984660871895377
WP5122,1.1226239368807187e-6,0.21688852554218904,1,-0.322929624529161
WP5044,4.200121463229909e-6,0.3117073560890002,2,-0.19997706877383262
WP4790,0.5110382227451822,0.04855369445616571,1,0.05703271384220001
WP4767,5.869310551040609e-5,0.21091699474110476,1,-0.20005885531743192
WP4758,0.355900013656737,0.03266612547263595,1,0.041032979753183575
WP205,4.232937281721185e-8,0.2277866343188577,1,-0.21803285513792156
WP3844,0.006913731758540409,0.09659224802636855,1,-0.09592707264546359
WP2361,0.04945713115467921,0.11072951969173345,1,-0.13505757948416375
